"sgSCR_pre_r1"	"sgSCR_pre_r2"	"sgSCR_pre_r3"	"MBD2KO_pre_r1"	"MBD2KO_pre_r2"	"MBD2KO_pre_r3"	"sgSCR_post_r1"	"sgSCR_post_r2"	"sgSCR_post_r3"	"MBD2KO_post_r1"	"MBD2KO_post_r2"	"MBD2KO_post_r3"
"LMBRD1"	72.2858	70.81225	71.03565	66.02724	60.13389	66.51172	63.95364	53.63227	68.66512	57.56036	52.82668	47.96423
"LMBRD2"	689.8692	603.3918	567.3422	497.5737	374.1665	436.4154	504.0929	434.5589	536.6443	389.1238	379.3916	295.5971
"LMCD1"	4.860419	5.504314	4.190894	15.16415	19.17313	14.2877	2.930772	3.640199	2.347525	10.11906	7.203638	8.28047
"LMF1"	3.722874	3.570366	4.190894	3.948998	3.776525	3.448756	5.756875	7.199505	6.573071	7.884981	5.522789	7.967999
"LMF2"	11.58227	14.05831	14.7729	12.63679	19.56046	15.27306	14.33985	16.58313	14.20253	16.82129	18.96958	19.21694
"LMLN"	19.13144	16.73609	20.01152	17.37559	16.07444	18.03207	21.66678	18.76725	18.42807	16.16421	14.88752	18.74823
"LMNA"	280.8702	300.5058	347.3203	293.7264	348.1181	287.035	301.2415	314.2705	295.3187	255.7362	238.8006	271.6931
"LMNB1"	196.0714	217.7923	218.2408	217.7477	207.1279	213.0346	168.5194	177.0755	172.4257	170.3156	181.4116	167.1717
"LMNB2"	113.3408	122.7313	141.6522	134.6608	173.9138	136.6693	112.9394	121.5018	115.4983	108.6813	116.2187	139.3619
"LMO2"	224.3032	221.5858	225.051	266.3994	238.9862	239.7378	257.908	268.7276	255.176	303.1775	294.3887	273.7242
"LMO3"	30.6103	29.00922	29.44103	67.7648	50.93467	63.35857	55.99869	52.82334	61.62254	132.4677	115.7384	107.6461
"LMO4"	33.60928	32.13329	32.06034	30.56524	24.88633	26.40762	21.87612	25.31961	24.17951	38.76782	39.74007	38.90258
"LMO7"	9.203772	9.297827	8.800877	5.054717	3.970193	5.518009	10.67639	7.523079	7.981586	6.570817	7.203638	7.186823
"LMTK2"	23.06114	23.57929	28.60285	25.35256	28.08185	28.2798	34.85526	28.15088	30.40045	34.43108	33.97716	44.68329
"LNP1"	7.549161	6.471288	8.381788	8.924735	6.681544	7.488727	12.56045	11.16328	10.79862	11.56464	14.04709	13.43623
"LNPEP"	128.4392	119.3097	122.898	96.5135	73.69065	91.04715	206.7241	194.6293	215.2681	123.5314	125.2232	126.3943
"LNPK"	68.56293	66.3493	60.55842	64.6056	52.09667	63.65418	82.89899	74.98811	78.6421	96.72243	101.6914	87.96046
"LNX1"	2.895569	2.975305	2.200219	2.606338	1.549343	3.35022	2.40742	2.18412	2.934407	2.628327	2.881455	1.562353
"LNX2"	39.09018	36.67063	39.28963	35.8569	34.95706	39.8085	41.97285	37.93897	41.08169	45.33864	45.50298	46.08941
"LONP1"	261.2217	281.3151	311.593	367.8096	398.6654	324.4787	429.9862	464.9748	421.7329	546.692	514.4598	576.1957
"LONP2"	126.2675	120.4255	118.0784	108.6764	102.2567	107.1085	153.3422	156.933	166.6743	145.0836	152.5971	145.2988
"LONRF1"	39.19359	39.12526	36.67032	28.82768	30.40587	27.98419	33.80855	35.18859	35.91714	26.5461	26.89358	28.12235
"LONRF2"	1.344371	1.487652	1.78113	7.503095	7.165714	8.37555	5.442863	4.449133	4.342922	23.26069	25.45285	25.31011
"LONRF3"	22.44066	17.5543	24.20241	23.93093	20.91614	23.64861	28.57503	27.01837	27.11392	43.36739	41.30086	43.27717
"LOX"	1.240958	1.264505	1.257268	1.263679	1.549343	1.478038	1.570057	1.617866	1.408515	1.314163	1.080546	0.6249411
"LOXL3"	2.792156	3.12407	3.352715	3.238178	3.970193	3.744363	2.826102	1.294293	1.408515	3.285409	3.962001	3.905882
"LOXL4"	2.068263	1.41327	2.200219	1.816539	1.065174	1.478038	1.465386	1.375186	1.056386	1.314163	1.800909	2.187294
"LPAR5"	10.85838	10.41357	11.83927	7.266156	7.456216	7.685799	9.734351	9.060052	11.3855	4.205323	4.562304	3.905882
"LPAR6"	4.23994	3.793514	2.828853	4.422877	2.614517	3.547292	4.814841	5.338959	4.577675	4.862405	5.162607	5.311999
"LPCAT2"	43.43353	38.00952	40.02304	16.42783	16.94594	20.39693	5.338193	4.853599	6.573071	1.051331	1.080546	1.093647
"LPCAT3"	7.238922	9.66974	10.05815	9.319634	9.586563	9.459444	35.0646	35.99753	37.79516	38.76782	33.49692	38.27764
"LPCAT4"	8.790119	9.223445	11.7345	7.266156	7.55305	8.277014	7.954954	6.066999	7.86421	6.307985	3.241637	6.249411
"LPGAT1"	98.24251	103.3175	88.21831	59.8668	59.84339	61.28932	26.9003	26.85658	27.93555	17.34696	17.28873	16.56094
"LPIN1"	8.376467	9.520975	8.067471	11.13617	12.78208	11.92284	5.966215	6.309679	5.04718	11.95889	11.64588	11.24894
"LPIN2"	56.25676	58.31597	63.91113	45.57143	40.1861	45.22797	55.05665	51.36726	55.51898	100.1393	99.05002	115.3016
"LPIN3"	0.2068263	0.6694436	0.9429511	2.211439	2.130347	1.773646	1.360716	0.6471466	0.8216339	0.5256654	0.6003031	0.1562353
"LPL"	12.51299	11.15739	9.8486	1.263679	1.549343	1.576574	3.663466	5.419852	5.399308	0.1314163	0.4802425	0.4687058
"LPP"	14.27102	13.90955	15.40153	2.290419	1.355676	2.069253	8.478306	7.280399	4.812427	0.6570817	0.3601819	0.6249411
"LPXN"	2.998982	3.793514	4.295666	3.948998	4.357529	3.35022	4.6055	3.316626	4.577675	5.256654	6.363213	4.218352
"LRBA"	662.1545	625.4834	641.102	750.1516	635.3277	740.6942	1129.499	1049.672	1077.632	1179.593	1112.602	1097.553
"LRCH1"	18.40754	18.52127	18.96379	19.42907	19.26996	21.18521	10.78106	12.21489	12.08976	11.03897	9.004547	9.842822
"LRCH3"	51.91341	48.49747	50.70981	42.88611	41.54177	47.39576	57.25473	51.36726	56.34061	44.15589	44.66255	44.21458
"LRCH4"	10.2379	11.90122	12.57268	8.766775	9.392895	8.868229	14.54919	16.74492	15.49367	10.90756	10.92552	12.49882
"LRFN4"	32.78197	38.00952	43.89961	40.51672	59.16555	40.99093	32.86652	33.48983	38.73417	26.80893	27.61394	35.15294
"LRG1"	11.99593	12.04998	18.96379	13.97945	16.75228	13.20381	12.24644	10.51613	8.098963	7.227899	8.164123	11.40518
"LRIF1"	33.29904	30.7944	26.61218	31.67096	30.59953	29.46223	33.80855	39.23326	37.91254	44.02448	38.89964	45.6207
"LRIG1"	5.377485	4.314192	5.448162	16.74375	17.33328	18.82035	2.826102	4.287346	4.460298	11.30181	10.6854	12.81129
"LRIG2"	54.60215	52.36536	57.62479	54.41719	48.51382	57.34788	93.78472	84.6953	84.86304	89.36312	87.64426	88.74164
"LRIG3"	17.37341	18.07498	17.07789	18.87621	16.75228	22.46618	10.88573	9.545412	10.91599	9.593393	8.284183	6.874352
"LRMDA"	5.274072	5.950609	4.190894	6.555336	4.64803	5.222402	4.814841	4.691813	6.338319	3.679658	2.281152	4.062117
"LRMP"	13.03006	12.94258	13.72518	15.32211	13.65359	11.43016	15.28189	16.82581	14.67203	8.936312	8.764426	9.217881
"LRP1"	0.3102395	0.6694436	0.2095447	1.105719	1.355676	0.788287	1.779398	2.103226	2.112773	9.593393	11.64588	8.749175
"LRP10"	9.307185	9.520975	11.31541	9.714534	10.45807	8.769693	9.210999	8.493798	6.103566	9.987642	13.32673	13.43623
"LRP11"	10.13449	9.074679	8.800877	6.950236	5.229034	5.518009	3.558795	4.287346	4.577675	6.570817	5.042546	3.437176
"LRP12"	7.238922	6.620053	7.124519	7.029216	6.294208	6.70044	6.698909	5.824319	6.103566	4.730989	4.442243	7.030587
"LRP2BP"	2.068263	4.165427	3.667032	2.685318	3.098687	3.744363	2.30275	3.721093	3.286536	3.416825	2.881455	3.124706
"LRP4"	11.7891	10.85986	14.35381	4.422877	5.906872	6.306296	2.30275	0.8898265	1.760644	0.6570817	0.4802425	0.3124706
"LRP4-AS1"	1.137545	1.115739	1.152496	1.026739	1.065174	0.6897512	0.4186818	1.132506	0.3521288	1.971245	1.92097	1.249882
"LRP5"	44.46766	52.96042	61.39659	47.86185	59.26239	42.86311	54.63797	54.27942	55.75373	41.13332	37.8191	42.65223
"LRP5L"	10.9618	9.967271	12.25836	10.66229	10.45807	12.31698	9.734351	8.979158	8.685844	4.862405	5.64285	8.905411
"LRP6"	67.42539	69.02707	68.83543	61.60436	60.23073	67.59561	59.8715	53.71316	61.62254	43.36739	42.98171	43.27717
"LRP8"	36.40143	35.25736	36.356	21.71949	28.46919	27.88565	30.87778	29.76874	31.22209	20.8952	16.44831	21.40423
"LRPAP1"	44.67449	49.91074	48.71914	61.28844	64.00725	59.12153	50.13714	51.28636	53.64096	54.14354	51.86619	49.83905
"LRPPRC"	748.2977	753.4215	731.311	791.2212	745.7184	856.1783	588.9806	567.952	575.9654	530.0021	547.5965	531.1999
"LRR1"	61.53083	58.76227	47.46187	51.02105	42.70378	54.68741	44.58961	43.6015	40.49481	43.49881	43.22183	44.37082
"LRRC14"	14.8915	17.77745	18.23039	17.21763	23.62749	16.7511	25.43492	23.29728	24.76639	21.28945	23.53188	24.52894
"LRRC14B"	0.1034132	0.3719131	0.1047723	3.554098	4.067027	3.35022	0.5233522	0.5662532	0	2.89116	3.001516	4.062117
"LRRC19"	2.171677	1.859565	2.724081	2.053479	1.936679	1.67511	4.396159	2.66948	2.699654	3.416825	2.401213	1.874823
"LRRC2"	2.27509	2.231479	2.724081	2.685318	2.517683	1.970718	1.465386	1.051613	0.7042576	3.416825	2.401213	1.562353
"LRRC20"	5.584311	5.132401	6.914975	4.106958	3.679691	3.941435	3.872807	3.316626	2.817031	2.365494	1.560788	1.718588
"LRRC23"	4.963832	4.091044	4.086121	6.002476	3.679691	3.645828	6.384897	7.765759	6.573071	6.702234	7.323698	4.843294
"LRRC27"	4.963832	3.644748	5.133845	4.817777	5.422702	4.335579	4.500829	4.772706	4.460298	2.365494	3.84194	2.499764
"LRRC28"	4.860419	4.83487	5.448162	9.161674	8.037219	7.981406	7.222261	6.390572	6.103566	10.51331	6.123092	6.249411
"LRRC29"	0.620479	0.8925914	0.5238617	0.3948998	1.065174	0.5912153	0.8373636	1.536973	0.4695051	1.44558	1.560788	2.031059
"LRRC34"	21.92359	18.89319	17.28744	17.92845	12.78208	13.10527	11.61842	11.48685	14.43728	8.542063	9.965032	8.905411
"LRRC37A"	19.02802	17.18238	18.75425	15.40109	13.84726	19.5101	15.80524	15.61241	13.61565	12.35314	12.12612	12.49882
"LRRC37A15P"	2.378503	1.41327	1.36204	1.579599	0.7746717	1.773646	1.256045	1.45608	1.173763	0.9199144	1.680849	0.6249411
"LRRC37A16P"	2.688742	3.4216	3.352715	2.527358	2.420849	1.970718	0.942034	0.8898265	1.291139	0.6570817	1.440728	1.249882
"LRRC37A17P"	11.27204	11.75245	13.93472	10.58331	9.392895	10.74041	11.72309	8.493798	9.624854	12.74739	9.124608	10.93647
"LRRC37A2"	8.066227	6.54567	7.543609	7.187176	6.487876	5.715081	6.803579	4.530026	8.333715	5.519487	4.682365	6.249411
"LRRC37A3"	4.653593	5.578696	4.819528	4.501857	4.454363	4.039971	7.640943	6.714145	6.807824	5.256654	6.243153	7.186823
"LRRC37A4P"	92.55478	92.97827	95.55238	85.29835	79.11335	88.18961	87.19048	81.37868	74.06443	74.38165	68.07438	71.86823
"LRRC37A6P"	1.96485	1.933948	1.78113	1.737559	1.258842	0.9853588	1.360716	1.45608	1.643268	1.44558	0.960485	1.093647
"LRRC37B"	15.09832	12.34751	13.72518	12.95271	13.36309	11.23309	17.58463	13.2665	15.25892	13.01022	14.6474	15.77976
"LRRC37BP1"	8.996946	9.149062	8.800877	11.21515	6.58471	10.34627	5.128852	4.691813	5.98619	3.548241	3.121576	3.437176
"LRRC39"	1.447784	1.338887	1.36204	1.184699	1.162008	0.9853588	3.140113	2.507693	4.108169	2.89116	1.680849	1.718588
"LRRC3B"	1.344371	1.264505	1.257268	0	0	0	0.1046704	0.08089332	0	0	0	0
"LRRC4"	1.344371	1.562035	1.36204	4.106958	2.130347	3.153148	2.093409	1.860546	1.995397	4.599572	2.761394	4.374588
"LRRC40"	78.07694	74.01071	66.53044	67.68582	57.22888	62.37321	74.42069	71.99505	76.05982	72.80466	67.23395	57.49458
"LRRC41"	53.25778	53.33234	58.56774	51.96881	61.78007	55.77131	54.11462	53.38959	55.04947	64.52543	65.91329	74.05552
"LRRC42"	14.58126	12.34751	10.58201	12.95271	14.42826	14.97745	11.72309	10.8397	14.08515	11.03897	13.80697	13.90494
"LRRC45"	22.13042	20.9759	22.52605	23.85195	23.53065	21.28375	16.85194	15.7742	15.96317	10.51331	9.60485	14.99859
"LRRC46"	0.620479	0.8182088	0.9429511	1.184699	0.8715057	1.478038	1.256045	1.051613	0.2347525	0.1314163	0.960485	0.7811764
"LRRC47"	61.94449	68.43201	72.50246	70.924	79.40385	73.90191	71.59459	69.56825	67.49136	70.57058	64.71268	74.99293
"LRRC56"	2.792156	3.347218	3.981349	2.685318	4.260695	2.561933	3.872807	4.772706	4.577675	4.336739	4.802425	5.155764
"LRRC57"	26.26694	22.46355	25.774	26.45828	20.72247	26.11201	30.04042	32.76179	33.45224	43.49881	43.70207	43.58964
"LRRC58"	227.9226	209.9821	205.7729	199.0295	189.6009	242.9895	143.9219	128.2968	151.8849	135.4903	133.3874	121.7073
"LRRC59"	236.6093	235.5698	252.5014	258.0275	265.8092	263.0908	220.0173	227.1484	223.1323	178.2006	187.8949	191.232
"LRRC6"	12.20275	13.09134	11.0011	10.82025	9.102393	10.93748	7.745613	7.927545	7.277329	3.022576	4.082061	3.124706
"LRRC61"	6.721856	7.215114	9.219966	7.582075	9.392895	7.784334	10.04836	9.707198	12.08976	5.519487	4.922486	6.718117
"LRRC69"	5.480898	5.801844	4.609983	4.580837	2.614517	5.02533	11.40908	12.78114	10.91599	8.410646	8.764426	8.28047
"LRRC7"	3.516048	4.091044	4.400438	5.528597	5.229034	6.503368	5.756875	6.390572	5.281932	13.27305	12.12612	12.96753
"LRRC70"	1.551198	1.41327	1.466813	1.579599	0.9683397	0.9853588	4.291488	2.265013	3.873417	3.022576	3.001516	2.499764
"LRRC75A"	13.54712	16.36418	16.23971	18.48131	17.62378	20.594	13.29315	18.52457	17.60644	26.94035	27.37382	29.99717
"LRRC8A"	22.64748	22.98423	26.61218	22.50929	32.14888	23.84568	19.15469	16.66402	16.3153	25.36336	25.57291	29.52847
"LRRC8B"	41.88233	41.87741	38.76577	42.33325	40.4766	39.41435	47.72972	43.43971	42.72496	42.71031	39.62001	40.62117
"LRRC8C"	91.72748	82.86224	87.69445	65.7903	62.36108	67.79269	48.67176	43.03525	47.30264	21.81511	26.29328	24.84141
"LRRC8C-DT"	2.171677	1.933948	1.990675	2.527358	1.839845	1.478038	1.151375	1.45608	0.9390102	0.7884981	0.7203638	0.7811764
"LRRC8D"	108.4804	109.7887	108.9632	113.9681	94.89729	102.97	108.9619	111.7946	116.672	118.4061	118.0196	116.864
"LRRCC1"	184.1789	184.8408	174.5507	158.6707	133.4372	138.1473	183.8013	179.1787	187.0978	175.3094	176.8493	144.2052
"LRRFIP1"	110.2384	123.7727	126.9841	98.8829	111.2622	108.8821	79.96822	80.16528	84.04141	43.10456	46.70358	43.90211
"LRRFIP1P1"	6.825269	9.446593	8.381788	6.476356	6.875212	6.996047	9.629681	8.008439	9.742231	3.811074	6.363213	5.155764
"LRRFIP2"	66.70149	69.91966	66.94953	64.84254	51.322	63.45711	102.891	95.77769	98.83082	113.4123	111.0561	107.1774
"LRRK2"	0.1034132	0	0	3.159198	1.45251	3.054612	0.1046704	0.1617866	0.2347525	0.9199144	0.6003031	0.6249411
"LRRN2"	0.3102395	0.5206783	0.4190894	1.105719	0.9683397	1.379502	1.570057	1.294293	1.408515	6.702234	6.723395	8.124234
"LRRN3"	2.171677	1.785183	1.676358	1.500619	0.8715057	0.8868229	1.465386	1.294293	2.464902	2.234078	2.281152	1.874823
"LRRTM2"	1.758024	1.264505	1.047723	1.737559	0.7746717	1.280966	2.512091	2.66948	1.87802	4.336739	4.322183	2.031059
"LRSAM1"	16.64952	14.50461	17.49698	18.08641	17.81745	16.7511	16.01458	18.92904	19.36708	17.34696	20.05013	20.31059
"LRTM2"	4.653593	6.322523	6.495885	8.529835	10.94224	8.868229	3.977477	4.691813	3.051783	5.38807	3.601819	6.405646
"LRTOMT"	4.757006	5.206783	6.495885	4.264917	4.357529	4.729722	5.024181	3.235733	3.403912	4.205323	3.241637	5.780705
"LRWD1"	24.40551	27.22404	31.4317	36.48874	44.25312	38.23192	27.73767	31.95286	31.92635	26.5461	24.13219	25.15388
"LSG1"	53.77485	49.16691	56.57707	51.10003	49.67583	57.34788	65.83771	59.05212	59.15764	45.33864	43.82213	44.05835
"LSM1"	31.85126	26.85213	28.18376	31.74994	24.40216	27.29444	26.69096	26.45212	30.04833	33.90542	34.21728	27.65364
"LSM10"	7.859401	11.38054	17.91607	13.11067	19.85096	14.58331	12.76979	13.2665	12.55926	11.95889	12.72643	13.28
"LSM11"	39.19359	35.62927	38.34668	38.30528	36.40957	30.44759	24.49288	21.51762	25.94016	39.55632	41.1808	39.05882
"LSM12"	3.722874	3.347218	4.190894	3.396138	4.841698	4.828258	4.500829	3.559306	5.04718	3.022576	4.322183	4.218352
"LSM12P1"	14.1676	13.61202	15.08722	12.08393	17.33328	15.96281	15.38656	15.93598	15.02416	12.61597	13.32673	17.02965
"LSM14A"	194.2099	199.5686	205.7729	228.0151	225.4295	223.2823	185.3714	188.805	196.3705	236.418	240.1213	210.7614
"LSM14B"	24.50892	23.20738	23.25946	21.00867	28.75969	25.02811	21.14343	18.84814	19.60184	21.81511	18.84952	21.248
"LSM2"	9.617425	10.63671	9.115194	9.398614	12.00741	10.05066	13.50249	12.86204	14.20253	9.72481	10.32521	13.7487
"LSM3"	77.35305	76.1678	65.79703	75.03095	63.61992	75.18288	58.51078	60.91267	61.27041	52.56654	55.10783	47.33929
"LSM3P3"	15.82221	16.81047	19.27811	12.55781	12.20108	16.06135	11.30441	11.24417	15.8458	13.53588	12.12612	9.374117
"LSM5"	109.9282	107.7804	98.17169	103.3848	86.0854	97.64906	82.37564	85.26156	90.14498	83.71221	89.32511	69.5247
"LSM6"	35.98778	32.28206	25.35491	28.90666	26.82301	28.87101	24.28354	26.37122	27.81818	26.67752	23.53188	22.34164
"LSM7"	78.90425	87.99464	90.41853	97.6982	102.5472	93.80616	74.94404	80.24617	76.1772	75.03873	65.5531	73.11811
"LSM8"	93.4855	93.57333	79.41744	93.11736	79.01652	85.92329	89.28389	85.50424	93.07938	107.7614	98.32966	92.64752
"LSMEM1"	1.240958	0.5950609	0.314317	0.7897995	0.5810038	1.083895	0.942034	1.051613	0.7042576	0.9199144	1.440728	0.9374117
"LSR"	7.652574	8.925914	10.89632	5.054717	7.262548	6.70044	8.687647	7.442185	9.272725	6.83365	5.162607	7.655529
"LSS"	80.1452	87.32519	97.33351	97.46126	115.4261	101.0978	117.9636	118.5087	108.5731	118.0119	115.3783	128.7379
"LTA4H"	84.7988	83.30853	79.62698	91.85368	85.21389	91.34276	50.24181	51.52904	50.70655	48.88688	56.90874	50.15152
"LTB4R"	2.792156	3.049687	2.409764	2.448379	3.582857	4.828258	2.093409	2.831266	1.760644	6.307985	5.042546	7.343058
"LTB4R2"	2.27509	1.487652	2.304992	1.342659	2.420849	1.67511	1.570057	1.860546	1.525892	1.839829	2.041031	2.656
"LTBP1"	1.240958	1.190122	0.8381788	7.897995	8.230887	8.572622	10.67639	13.2665	10.91599	47.70413	48.26437	49.68282
"LTBP2"	7.755988	10.11604	9.010422	7.819015	7.843551	6.996047	6.175556	5.015386	5.281932	7.753564	6.003031	5.468235
"LTBP3"	1.861437	1.264505	2.304992	2.843278	4.260695	1.576574	4.082147	5.500746	4.108169	4.336739	4.442243	5.468235
"LTBP4"	15.82221	19.2651	22.21174	16.34885	23.72432	13.89356	41.55417	39.07147	37.0909	29.96293	26.65346	29.99717
"LTBR"	14.27102	17.40553	23.46901	17.53355	22.46548	18.62328	13.71183	11.97221	11.73763	6.307985	6.603335	8.436705
"LTN1"	242.9175	223.9661	220.1267	209.8497	179.3365	235.7964	309.0918	304.806	317.2681	259.2845	267.375	245.7581
"LTO1"	24.81916	27.8191	27.45035	27.72196	30.98687	26.30908	26.79563	25.72408	27.58342	28.38593	27.25376	30.30964
"LTV1"	69.9073	74.38262	71.03565	79.13791	80.27536	100.9993	77.14212	74.09828	74.53393	60.18869	65.07286	59.05693
"LUC7L"	50.77587	56.38202	56.36752	58.91904	60.23073	59.90981	63.63963	63.74394	61.27041	66.36526	69.27498	64.99387
"LUC7L2"	38.98676	37.56322	39.60395	35.54098	33.79505	33.40366	54.00995	57.51515	52.9367	76.22148	74.31753	64.36893
"LUC7L3"	237.4366	237.1318	236.3664	237.0188	221.7498	231.2637	288.5764	302.8646	323.0195	341.0254	361.3825	325.7506
"LUZP1"	31.64443	30.05058	29.02194	25.82644	26.91984	31.63002	21.03876	18.36278	21.71461	12.35314	13.56685	10.624
"LXN"	103.9302	95.50728	104.3533	270.0325	191.8281	209.6844	182.6499	170.1995	189.9148	209.7405	204.5833	189.8259
"LY6E"	6.825269	8.256471	7.753153	7.819015	11.03907	7.390191	3.244784	4.610919	3.990793	2.102662	2.041031	2.812235
"LY6G5B"	1.240958	1.190122	1.78113	1.342659	1.936679	1.379502	1.360716	1.94144	1.291139	2.496911	1.680849	2.343529
"LYAR"	131.2313	123.5495	121.2216	142.7168	131.21	152.9277	113.8814	111.5519	120.8976	87.52329	91.24608	93.27246
"LYL1"	60.80694	65.60547	71.87383	54.65413	67.78378	54.39181	68.45447	77.81937	66.31759	68.07367	64.83274	76.86776
"LYN"	178.698	178.072	179.2655	143.1907	153.8692	170.3685	123.1971	108.6397	110.9206	56.90328	60.9908	61.24423
"LYPLA1"	147.1569	134.8557	125.0982	116.5744	110.2939	129.1805	91.16796	84.04816	109.7468	73.19891	74.79777	60.15058
"LYPLA1P3"	38.26287	37.19131	43.5853	33.96138	35.24756	38.33046	26.16761	28.87891	31.45684	23.52353	22.93158	22.34164
"LYPLA2"	6.308203	6.991966	10.37246	7.029216	11.32957	9.459444	8.478306	7.361292	6.573071	5.782319	5.522789	7.186823
"LYPLA2P1"	2.27509	1.933948	2.724081	1.816539	3.486023	3.744363	1.884068	2.588586	2.582278	2.234078	1.560788	1.562353
"LYPLAL1"	29.36934	27.14966	22.31651	27.40604	20.5288	25.02811	22.92283	24.51068	28.99194	33.51117	30.61546	25.62259
"LYRM1"	23.88844	22.98423	17.70653	17.13865	14.71876	14.38624	15.17721	16.09777	16.55005	13.6673	15.2477	12.96753
"LYRM2"	78.59401	78.47366	73.65496	70.924	76.88617	81.58771	68.24513	66.97967	68.43037	69.38783	69.5151	58.27576
"LYRM4"	56.36018	57.20023	57.72956	65.3954	58.19722	66.51172	47.31104	49.34492	41.90333	41.39615	40.10025	39.99623
"LYRM7"	84.38514	88.06902	82.03675	67.29092	63.52308	70.25608	76.93278	74.98811	87.5627	72.80466	75.27801	63.27529
"LYRM9"	1.551198	0.7438262	1.36204	0.7108196	0.5810038	0.5912153	1.674727	2.18412	2.582278	2.759743	3.241637	1.406117
"LYSMD1"	3.9297	5.206783	3.56226	5.133697	4.841698	3.448756	3.872807	5.743426	5.98619	5.782319	5.402728	4.843294
"LYSMD2"	6.101377	5.950609	5.657707	4.027978	5.713204	4.926794	3.035443	3.559306	3.051783	1.839829	4.082061	3.905882
"LYSMD3"	61.94449	56.01011	53.32912	54.18025	52.67768	62.17614	51.60253	48.13152	57.397	65.97101	75.15795	58.27576
"LYSMD4"	15.51198	16.36418	15.9254	19.58703	19.6573	18.32767	18.84068	18.201	18.89758	30.88284	35.89813	33.90305
"LYST"	26.16353	23.57929	24.41196	29.1436	21.78764	29.75784	26.27228	22.08388	26.40966	39.81915	36.85861	35.46541
"LYZ"	5.170658	7.884558	6.70543	10.34637	9.683397	11.13455	1.151375	1.051613	0.8216339	1.314163	0.6003031	0.9374117
"LZIC"	26.26694	30.72002	27.45035	26.85318	27.11351	25.8164	24.0742	26.45212	25.94016	20.8952	23.53188	22.49788
"LZTFL1"	29.67958	27.07527	24.20241	25.5895	20.14147	19.01742	32.13383	33.32805	30.04833	28.78018	27.49388	25.46635
"LZTR1"	20.47581	22.09164	25.25014	21.79847	29.9217	24.63397	19.15469	20.22333	19.01496	13.93013	11.76594	17.34212
"LZTS2"	9.203772	9.446593	13.72518	12.32087	18.49529	14.97745	6.175556	8.089332	8.920597	5.782319	7.924002	8.124234
"LZTS3"	4.860419	3.867896	4.190894	3.080218	3.776525	3.744363	0.942034	0.4853599	1.056386	0.6570817	0.2401213	0.7811764
"M6PR"	144.5716	137.1615	142.2808	130.6328	129.7575	135.4868	118.0683	118.6705	134.3958	107.3672	106.3737	105.3026
"MAB21L2"	2.481916	2.752157	3.038398	3.948998	1.839845	3.941435	4.186818	3.721093	4.108169	6.045152	3.72188	3.124706
"MACC1"	58.22161	53.9274	50.81459	85.85121	64.78192	73.11362	52.96325	45.78562	54.57997	105.6587	104.933	86.86681
"MACF1"	723.9956	675.6173	724.2912	548.3578	447.9539	584.2192	548.9965	525.8066	541.3394	267.4323	239.0407	249.1953
"MACO1"	45.19155	47.15858	50.91936	51.02105	49.67583	46.70601	38.51872	37.21093	33.56961	100.4021	92.56675	103.2715
"MACROD1"	26.99084	26.92651	29.44103	29.69646	28.46919	25.12665	37.47202	38.26254	39.43843	37.58508	33.01667	37.02776
"MACROD2"	0.9307185	1.041357	1.047723	1.105719	0.7746717	0.9853588	1.779398	2.265013	1.643268	1.708413	1.200606	0.9374117
"MACROH2A1"	255.4305	244.942	253.3395	260.7918	241.4071	245.4529	264.5022	265.9772	262.8055	254.422	261.1319	263.2564
"MAD1L1"	48.60419	45.81969	48.92868	57.97129	55.38903	55.18009	51.28852	56.9489	51.99769	50.59529	44.90268	46.55811
"MAD2L1"	122.0275	116.4832	102.8864	101.5682	98.38331	123.0713	96.50615	89.5489	100.2393	103.5561	94.48772	82.02352
"MAD2L1BP"	53.67143	52.51413	47.67142	53.86433	52.67768	57.54495	47.93906	49.18314	46.83313	47.83555	40.22031	44.83952
"MAD2L2"	29.36934	28.11663	33.00329	34.90914	36.70007	35.17731	24.38821	29.93053	28.87456	29.43726	29.05467	32.3407
"MADD"	49.94856	55.71258	60.03455	51.73187	61.2959	59.02299	31.5058	31.06303	32.6306	29.43726	26.05316	32.3407
"MADD-AS1"	1.654611	1.264505	1.885902	1.658579	1.162008	1.970718	2.093409	0.8089332	0.4695051	1.576996	1.440728	1.406117
"MAEA"	53.36119	62.55578	71.14042	63.49988	84.72972	73.90191	52.7539	51.60994	56.57536	60.58294	52.4665	64.05646
"MAF1"	82.21347	87.77149	99.42895	111.5197	129.2733	106.7144	94.51741	91.81392	84.15879	139.9584	135.3083	169.5153
"MAFA"	4.343353	4.165427	3.247943	3.396138	4.067027	2.069253	11.30441	9.949878	9.742231	15.90138	12.00606	14.21741
"MAFB"	0.2068263	0.2975305	0.5238617	0.3159198	1.162008	0.1970718	2.930772	3.316626	1.408515	2.365494	3.121576	3.749647
"MAFF"	2.792156	2.454626	1.990675	2.369399	1.839845	2.167789	8.059624	9.788092	9.155349	11.43322	10.32521	11.56141
"MAFG"	14.1676	15.47158	15.19199	15.32211	20.43197	19.5101	32.97119	27.74641	28.63981	47.4413	51.14583	61.40046
"MAFG-DT"	1.551198	2.157096	3.56226	2.843278	3.292355	1.970718	3.663466	3.316626	3.990793	2.234078	2.761394	4.218352
